FileNo,Date/time,Latitude,Longitude,Elevation
307,2022-05-09 01:17:44.147504,44.21186587068192,-25.933105390698426,416.74368069300414
308,2022-05-09 01:17:58.974969,44.690645336870425,-24.832394455188933,416.8275225310102
309,2022-05-09 01:18:14.132577,45.16761659612049,-23.687515579420957,416.9121060783156
310,2022-05-09 01:18:28.972474,45.6220008581641,-22.547199194164254,416.9936689008952
311,2022-05-09 01:18:43.817029,46.06364494826938,-21.387254254359313,417.07387397716366
312,2022-05-09 01:18:58.634926,46.49125290824771,-20.210113940525442,417.15241740633087
313,2022-05-09 01:19:13.773158,46.91401510952742,-18.98766772748779,417.2309514063253
314,2022-05-09 01:19:28.615360,47.314269072247136,-17.76971269671846,417.30614060117136
315,2022-05-09 01:19:43.437297,47.69949662383541,-16.53435508789347,417.379312521673
316,2022-05-09 01:19:58.291323,48.07062334342809,-15.277423016547973,417.45059912166107
317,2022-05-09 01:20:13.133703,48.42612392123532,-14.0028101899234,417.5196694686035
318,2022-05-09 01:20:27.968129,48.7657080619233,-12.710572963553338,417.586430987361
319,2022-05-09 01:20:43.157114,49.09670638140667,-11.36887583419691,417.6523228915676
320,2022-05-09 01:20:57.994847,49.4033317344862,-10.040530806261472,417.71417733558656
321,2022-05-09 01:21:12.807160,49.69255967984444,-8.697603339121383,417.7733484250246
322,2022-05-09 01:21:27.952685,49.970481340092256,-7.307661997813454,417.8310930356394
323,2022-05-09 01:21:43.148269,50.23083299741091,-5.896812264093266,417.886132880182
324,2022-05-09 01:21:58.323601,50.47199081558127,-4.4723268256545285,417.9381187688507
325,2022-05-09 01:22:13.130854,50.68880421925158,-3.0683320704184043,417.9858943104431
326,2022-05-09 01:22:27.974683,50.887507424909295,-1.6478399669308395,418.03079392317215
327,2022-05-09 01:22:42.842537,51.067523921088494,-0.21299405911131475,418.0726960509821
328,2022-05-09 01:22:57.770560,51.2288607324338,1.2387307997508974,418.11161767794533
329,2022-05-09 01:23:13.041304,51.373525174420514,2.734099323621981,418.14811208368747
330,2022-05-09 01:23:28.274421,51.497068482938374,4.234901745938677,418.1811205107891
331,2022-05-09 01:23:43.118724,51.59730839600011,5.704820290795317,418.20998057959014
332,2022-05-09 01:23:58.357021,51.6793571132886,7.220057999595391,418.23617750764134
